time/fps,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/ent_coef
159,13798,192.89,5568,2196281,-108.07124459,,,2186240,-44639851904.0,2.8315254461954628e+20,-0.13135126791894436,0.0003,18695046.625
159,13800,146.29,5572,2196488,-108.41085005,,,2186496,-43887744640.0,2.6534810404014103e+20,-0.5934623517096043,0.0003,18794018.625
159,13801,126.48,5576,2196699,-107.68380557999998,,,2186688,-43988488512.0,2.5807297232458324e+20,1.521463979035616,0.0003,19001328.3125
159,13802,106.29,5580,2196918,-106.66450748999999,,,2186880,-44398425152.0,2.6815938127464917e+20,0.18483801558613777,0.0003,19104264.90625
159,13804,91.39,5584,2197207,-106.59343390000002,,,2187200,-44765448128.0,2.5488625846099483e+20,-0.6745579950511456,0.0003,19288170.8125
159,13806,92.23,5588,2197464,-106.58805466,,,2187456,-45148607680.0,2.856906457162323e+20,-1.1490024104714394,0.0003,19273540.0
159,13807,93.05,5592,2197712,-106.54587709000002,,,2187712,-44973940992.0,2.7657882930449796e+20,-3.220012003555894,0.0003,19361044.65625
159,13809,93.96,5596,2197973,-106.52473347000002,,,2187968,-44718891520.0,2.676848697143743e+20,0.27350342087447643,0.0003,19536308.25
159,13811,77.13,5600,2198263,-106.33856623999998,,,2188224,-44614519296.0,2.6134551557766434e+20,-1.4098125584423542,0.0003,19478333.75
159,13812,60.31,5604,2198502,-106.22666656999999,,,2188480,-43951809344.0,2.680607880669865e+20,-0.7383508626371622,0.0003,19585129.84375
159,13813,59.66,5608,2198716,-106.15635989,,,2188672,-43360542944.0,2.7203903155531783e+20,0.05726296827197075,0.0003,19558657.25
159,13815,59.49,5612,2198935,-106.13902855000002,,,2188928,-43769440704.0,2.741130241209952e+20,-0.9883210621774197,0.0003,19634212.9375
159,13816,59.08,5616,2199139,-106.17034534999999,,,2189120,-43785656928.0,2.6142338711431204e+20,0.7593395039439201,0.0003,19607777.625
159,13818,58.78,5620,2199360,-106.14534746,,,2189312,-43608584032.0,2.6098183726337045e+20,-1.3883160762488842,0.0003,19741360.15625
159,13820,59.57,5624,2199651,-106.12040841999999,,,2189632,-43881136064.0,2.661634398783317e+20,0.025037944316864014,0.0003,19850629.21875
159,13821,60.42,5628,2199935,-106.10745973000002,,,2189888,-43890292992.0,2.671991865662054e+20,-0.8522686436772346,0.0003,19871996.46875
,,,,2200000,,-106.3085862,64.6,2189952,-43378719904.0,2.8012465658497964e+20,-0.06882722675800323,0.0003,19867740.03125
159,13823,60.63,5632,2200171,-106.14897254000002,,,2190144,-42848759360.0,2.4236070817159447e+20,2.0821244064718485,0.0003,19895204.03125
159,13825,61.35,5636,2200449,-106.16705288000001,,,2190464,-43938372992.0,2.4794599922947274e+20,-1.876808738335967,0.0003,20057839.53125
159,13827,61.81,5640,2200706,-106.11460617000003,,,2190720,-44624574144.0,2.6902790461344396e+20,-0.24233138002455235,0.0003,20234021.0625
159,13828,61.72,5644,2200933,-106.12319226000001,,,2190912,-43801769280.0,2.562709486329607e+20,-1.6979877296835184,0.0003,20365458.59375
159,13829,61.45,5648,2201148,-106.12164404,,,2191104,-42788988992.0,2.6160258978001453e+20,-1.3513059448450804,0.0003,20359674.5625
159,13831,60.53,5652,2201365,-105.92372909,,,2191360,-43562894432.0,2.6167845264635724e+20,-1.2607933972030878,0.0003,20457924.6875
159,13832,60.28,5656,2201590,-105.86789083,,,2191552,-43185379968.0,2.6613295523125684e+20,-1.519426909275353,0.0003,20513110.375
159,13833,59.77,5660,2201819,-105.81261865999998,,,2191808,-42470847008.0,2.610543783676467e+20,-0.04846825450658798,0.0003,20613415.5625
159,13835,60.23,5664,2202089,-105.72310013,,,2192064,-42385981344.0,2.7103352528549865e+20,-0.4877959042787552,0.0003,20564094.90625
159,13836,60.83,5668,2202364,-105.70409240999999,,,2192320,-42791647488.0,2.919709481070714e+20,-0.4038533754646778,0.0003,20655502.28125
159,13838,61.05,5672,2202593,-105.75290817999999,,,2192576,-42212769088.0,2.6977006231780904e+20,-1.3452940825372934,0.0003,20612783.78125
159,13840,61.49,5676,2202848,-105.6998619,,,2192832,-41666256864.0,2.6431827753518812e+20,0.9822028242051601,0.0003,20825723.34375
159,13841,61.9,5680,2203108,-105.70382892999999,,,2193088,-42433628256.0,2.6960075965480305e+20,-0.21578635461628437,0.0003,20833445.75
159,13843,61.43,5684,2203350,-105.71910839999998,,,2193344,-42078681024.0,2.5887587900845562e+20,0.26956342346966267,0.0003,20934181.09375
159,13844,61.06,5688,2203570,-105.64704882,,,2193536,-43368986304.0,2.8153173047722482e+20,-0.9016066323965788,0.0003,21001110.34375
159,13846,60.75,5692,2203787,-105.60392624,,,2193792,-42663135040.0,2.6720912532668678e+20,-0.22307492047548294,0.0003,21051667.96875
159,13847,60.23,5696,2203996,-105.56515338000001,,,2193984,-43073219456.0,2.8287595147446295e+20,-0.6841410659253597,0.0003,20969699.28125
159,13849,59.63,5700,2204226,-105.45504129000001,,,2194240,-43785342976.0,2.752985171457464e+20,-3.262512309476733,0.0003,21001172.125
159,13850,59.4,5704,2204442,-105.44600315,,,2194432,-42593696224.0,2.6180597537933623e+20,-1.0436919461935759,0.0003,21232364.46875
159,13852,59.95,5708,2204711,-105.47814537999999,,,2194688,-41769459328.0,2.3642666150867344e+20,0.08030143193900585,0.0003,21254290.03125
159,13853,60.27,5712,2204962,-105.46380498999999,,,2194944,-42471128064.0,2.446659179995495e+20,-1.3776040151715279,0.0003,21140604.8125
159,13855,61.25,5716,2205264,-105.43059551,,,2195264,-42707802048.0,2.7450156198087623e+20,-0.3564883880317211,0.0003,21286643.40625
159,13857,61.65,5720,2205525,-105.38322144999998,,,2195520,-41150470720.0,2.5790874390773944e+20,0.2983779590576887,0.0003,21479196.6875
159,13858,60.73,5724,2205724,-105.39294068,,,2195712,-41284733184.0,2.7117972968310623e+20,1.492054708302021,0.0003,21339938.59375
159,13859,59.94,5728,2205929,-105.34834643,,,2195904,-41520878784.0,2.541707276297196e+20,-0.5157050918787718,0.0003,21365276.15625
159,13860,59.64,5732,2206135,-105.22647967999997,,,2196096,-41580815328.0,2.582008257356843e+20,-0.17666931822896004,0.0003,21433156.03125
159,13862,58.87,5736,2206336,-105.1764509,,,2196288,-42277755808.0,2.4484012970709562e+20,-1.549023937433958,0.0003,21537911.125
159,13863,58.25,5740,2206531,-105.18470626,,,2196544,-40853374880.0,2.4787104497205143e+20,-1.3750519845634699,0.0003,21721904.0
159,13865,58.61,5744,2206794,-105.08701910999999,,,2196800,-41611541696.0,2.564418670283037e+20,-1.0777812581509352,0.0003,21790213.6875
159,13866,58.94,5748,2207042,-105.05554207000002,,,2197056,-41198043200.0,2.43951474997591e+20,1.834387649782002,0.0003,21645422.03125
159,13868,60.15,5752,2207380,-105.15365661000001,,,2197376,-40897037120.0,2.5091269339463968e+20,1.541289547458291,0.0003,21717514.21875
159,13870,61.16,5756,2207706,-105.23675369000003,,,2197696,-41365676736.0,2.4972349212948483e+20,-0.8502624034881592,0.0003,21931303.78125
159,13872,61.47,5760,2207966,-105.33375943000001,,,2197952,-40815265888.0,2.4763439048733544e+20,0.8626606725156307,0.0003,22104694.96875
159,13874,62.12,5764,2208301,-105.38910704999998,,,2198272,-41153360512.0,2.4702917516950346e+20,-0.41546567156910896,0.0003,22181045.28125
159,13875,61.2,5768,2208484,-105.42612970000002,,,2198464,-40985174592.0,2.3569897901232698e+20,-0.06397945061326027,0.0003,22304528.25
159,13876,60.7,5772,2208663,-105.41428259999999,,,2198656,-41891293632.0,2.6327430388899853e+20,-2.045803239569068,0.0003,22340324.375
159,13877,59.82,5776,2208830,-105.43200348,,,2198784,-41490010912.0,2.5752890607105212e+20,-0.7758684810250998,0.0003,22325659.15625
159,13878,58.93,5780,2209001,-105.44244452999999,,,2198976,-40073387232.0,2.5552155916574183e+20,2.3683143965899944,0.0003,22297311.09375
159,13880,58.47,5784,2209197,-105.39317917,,,2199168,-40197933184.0,2.480563525386282e+20,2.3971726298332214,0.0003,22158242.09375
159,13883,61.18,5788,2209688,-105.93499829999999,,,2199680,-39472232352.0,2.50684302976757e+20,0.14834163337945938,0.0003,22178043.84375
159,13884,61.0,5792,2209887,-106.05388477000001,,,2199872,-38888133216.0,2.4658258364543166e+20,0.24701672606170177,0.0003,22320094.25
,,,,2210000,,-106.8792874,44.6,2200000,-40364280000.0,2.5287868560604502e+20,-0.1754794828593731,0.0003,22263319.875
159,13886,61.54,5796,2210150,-106.16961481999999,,,2200128,-39745906848.0,2.478063514945795e+20,0.5607975898310542,0.0003,22369039.25
159,13887,61.87,5800,2210413,-106.36456441000001,,,2200384,-39940597952.0,2.490042641903612e+20,-1.3940361384302378,0.0003,22375863.125
159,13889,61.45,5804,2210587,-106.38867896999999,,,2200576,-38488945696.0,2.4781441902370934e+20,2.025223344564438,0.0003,22441991.0
159,13890,60.46,5808,2210757,-106.41119394000002,,,2200768,-40463486784.0,2.4188265879521827e+20,1.1157798394560814,0.0003,22585712.6875
159,13891,59.71,5812,2210933,-106.42230254,,,2200896,-41072179456.0,2.614143149064323e+20,-2.4228389840573072,0.0003,22608521.0
159,13892,58.4,5816,2211104,-106.46599155999998,,,2201088,-39377060608.0,2.2465152708059647e+20,0.28890613093972206,0.0003,22676550.59375
159,13893,58.02,5820,2211327,-106.41473629999999,,,2201280,-39422889312.0,2.4750055339651708e+20,3.0025325156748295,0.0003,22729554.21875
159,13894,57.82,5824,2211506,-106.42928970000003,,,2201472,-39938094176.0,2.4061947950152863e+20,-1.1227186731994152,0.0003,22730472.0
159,13895,57.63,5828,2211692,-106.53159354999998,,,2201664,-39415818080.0,2.3686432513576665e+20,1.5352986324578524,0.0003,22659593.0625
159,13897,57.43,5832,2211878,-106.66950319,,,2201856,-39727392288.0,2.408739602308268e+20,0.8410294987261295,0.0003,22678592.28125
159,13898,57.33,5836,2212069,-106.77620170000002,,,2202048,-39411589792.0,2.3481234685446167e+20,-0.9314991775900126,0.0003,22592783.0
159,13900,58.3,5840,2212361,-107.12065574000002,,,2202368,-39575173696.0,2.4425514650272635e+20,-0.802878076210618,0.0003,22779290.3125
159,13901,57.56,5844,2212550,-107.21026916999999,,,2202560,-38623953952.0,2.2749128359040936e+20,0.49382440745830536,0.0003,22784950.34375
159,13902,56.74,5848,2212716,-107.24349998999998,,,2202688,-38990258208.0,2.3668703754444184e+20,0.6103109773248434,0.0003,22689994.75
159,13903,55.32,5852,2212912,-107.12031658,,,2202880,-38434846656.0,2.555641278579228e+20,0.6136890593916178,0.0003,22666795.5
159,13904,53.89,5856,2213095,-107.04745228999998,,,2203072,-38908324800.0,2.5986939702811925e+20,0.43546624667942524,0.0003,22648120.09375
159,13906,53.18,5860,2213284,-106.92528375,,,2203264,-38950250176.0,2.2918647007362312e+20,0.8125324556604028,0.0003,22668232.3125
159,13907,51.55,5864,2213456,-106.90003749999997,,,2203456,-39987046880.0,2.529418054074997e+20,-3.1405477710068226,0.0003,22689432.1875
159,13908,51.59,5868,2213643,-106.89730315000001,,,2203648,-38689298560.0,2.3124019685329417e+20,-1.5629742573946714,0.0003,22889144.53125
159,13909,51.64,5872,2213827,-106.97491756999997,,,2203840,-39372209248.0,2.360276877716163e+20,-1.9797230549156666,0.0003,22896093.0
159,13910,51.86,5876,2214016,-106.99948189000001,,,2203968,-38641011424.0,2.3339542326217697e+20,1.4254453610628843,0.0003,22958463.15625
159,13911,52.0,5880,2214201,-107.06408337999997,,,2204160,-38027000224.0,2.4122414313940137e+20,1.86793452501297,0.0003,22870429.625
159,13912,51.83,5884,2214380,-107.11532301,,,2204352,-38407264256.0,2.4287503469717855e+20,0.7509840037673712,0.0003,22782910.71875
159,13914,48.83,5888,2214571,-106.56684012,,,2204544,-37910883072.0,2.3127891010795235e+20,1.2193445768207312,0.0003,22712169.09375
159,13915,48.59,5892,2214746,-106.45362658000002,,,2204736,-38055981280.0,2.2437964176942537e+20,1.5909890914335847,0.0003,22609513.09375
159,13916,47.66,5896,2214916,-106.35985279,,,2204928,-38420200960.0,2.366755233212368e+20,1.449018131941557,0.0003,22599626.78125
159,13917,46.8,5900,2215093,-106.20720679000001,,,2205056,-38995228640.0,2.4042079115331974e+20,0.5361561384052038,0.0003,22487777.21875
159,13918,46.99,5904,2215286,-106.08832757,,,2205248,-38247677600.0,2.2974765819709987e+20,0.574400981888175,0.0003,22662835.75
159,13919,47.17,5908,2215474,-106.04330777,,,2205440,-36726285440.0,2.3067166440446073e+20,2.529910895973444,0.0003,22556154.375
159,13921,47.71,5912,2215704,-106.09905005000002,,,2205696,-38779315264.0,2.371225337592388e+20,-1.8116409629583359,0.0003,22422216.15625
159,13922,47.9,5916,2215894,-106.1748928,,,2205888,-38316110592.0,2.326007680007542e+20,1.5078249666839838,0.0003,22366338.09375
159,13923,47.55,5920,2216082,-106.32817910999998,,,2206080,-38284560672.0,2.408159457367378e+20,0.5484702363610268,0.0003,22368721.65625
159,13925,47.73,5924,2216279,-106.32740804999999,,,2206272,-38549321760.0,2.4982709416236784e+20,-1.2027221862226725,0.0003,22343702.0
159,13926,47.64,5928,2216456,-106.18536430000002,,,2206464,-37954721888.0,2.3406201620528942e+20,-0.6323765851557255,0.0003,22465150.9375
159,13927,47.73,5932,2216651,-106.05656381,,,2206656,-37863965120.0,2.276671517122227e+20,-0.9819152187556028,0.0003,22344969.21875
159,13928,47.67,5936,2216836,-105.89975224999998,,,2206848,-38003676576.0,2.2562606739212573e+20,-0.40243368595838547,0.0003,22488720.5625
159,13929,46.69,5940,2217030,-105.45723991000001,,,2207040,-37700596480.0,2.2225508458813194e+20,0.45148324966430664,0.0003,22542258.21875
159,13930,46.66,5944,2217216,-105.33687119,,,2207168,-37272545536.0,2.1786819550870975e+20,1.3425567671656609,0.0003,22434934.3125
159,13931,46.81,5948,2217397,-105.23992882,,,2207360,-37727524032.0,2.147303572734382e+20,-0.5306009724736214,0.0003,22478006.71875
159,13933,46.95,5952,2217607,-105.3367352,,,2207616,-37666996704.0,2.1643551110443565e+20,-1.6748974435031414,0.0003,22517688.75
159,13934,47.03,5956,2217798,-105.46547325000002,,,2207808,-36760605312.0,2.1922153475587703e+20,0.2957442980259657,0.0003,22658659.5625
159,13935,47.06,5960,2217990,-105.62725189000001,,,2208000,-36011524960.0,2.2371538735010624e+20,0.8518708888441324,0.0003,22740777.21875
159,13937,47.46,5964,2218202,-105.67370505999999,,,2208192,-37515410592.0,2.4820058111384066e+20,-2.684819446876645,0.0003,22929333.96875
159,13938,47.34,5968,2218377,-105.57352258,,,2208384,-36599895232.0,2.2426311236601774e+20,0.12948648538440466,0.0003,23064818.5
159,13939,47.28,5972,2218555,-105.40867404,,,2208512,-36384511552.0,2.148262697343134e+20,0.49461439065635204,0.0003,23071605.96875
159,13940,47.16,5976,2218732,-105.27859776,,,2208704,-37140610208.0,2.311303552293625e+20,-0.26130231842398643,0.0003,23189203.59375
159,13942,48.3,5980,2219031,-105.24795708000002,,,2209024,-37820929856.0,2.2937932056484433e+20,-0.7927480880171061,0.0003,23214684.46875
159,13943,48.33,5984,2219213,-105.15023708000001,,,2209216,-37397172480.0,2.1095782471408235e+20,-2.2924429289996624,0.0003,23183775.1875
,,,,2220000,,-103.2202136,43.6,2209984,-35937797280.0,2.1850638600489245e+20,0.6688016001135111,0.0003,23250589.40625
159,13954,63.73,5988,2220944,-104.99309979000002,,,2210944,-35868029344.0,2.152112350060379e+20,-0.0938087347894907,0.0003,23194945.1875
159,13955,64.22,5992,2221168,-104.97921518999998,,,2211136,-36008411584.0,2.164363536739399e+20,-0.20333363488316536,0.0003,23118990.75
159,13957,65.14,5996,2221430,-105.27163044999999,,,2211392,-35109431136.0,2.1778563139387366e+20,1.3538998272269964,0.0003,23044679.21875
159,13958,66.11,6000,2221704,-105.34475154,,,2211712,-34879082912.0,2.1697578610443525e+20,1.2554448461160064,0.0003,23136206.75
159,13961,68.22,6004,2222108,-106.01561729999999,,,2212096,-35456383680.0,2.1916850434799672e+20,1.749378826469183,0.0003,23323211.125
159,13963,70.04,6008,2222478,-106.25549769999999,,,2212480,-35484049056.0,2.1692499155345002e+20,-1.1773590967059135,0.0003,23712378.5
159,13966,72.19,6012,2222923,-106.85580473,,,2212928,-35480413248.0,2.183984699006989e+20,-1.9230290986597538,0.0003,23903900.40625
159,13968,73.01,6016,2223195,-106.91342049000001,,,2213184,-35220921280.0,2.1551512407703657e+20,-0.5659595429897308,0.0003,23926552.90625
159,13980,92.1,6020,2225292,-107.36649634999999,,,2215296,-34166331488.0,2.0885855217705917e+20,0.4231515284627676,0.0003,24208354.09375
159,13993,110.85,6024,2227364,-107.93514861999998,,,2217344,-32974029248.0,1.9268862867851444e+20,0.13145116716623306,0.0003,24952022.28125
159,13996,115.05,6028,2227961,-108.98237109,,,2217920,-33295203872.0,1.9601270934012428e+20,-1.4297050666064024,0.0003,25123379.46875
159,14000,117.9,6032,2228441,-109.57241051000001,,,2218432,-32398712672.0,1.987728537863827e+20,0.9819650705903769,0.0003,25270498.34375
159,14003,121.84,6036,2229020,-110.43120395999999,,,2219008,-33017803104.0,1.8851669645878467e+20,0.11515268497169018,0.0003,25305595.15625
159,14006,124.68,6040,2229498,-111.10512444999999,,,2219456,-32365193632.0,2.0465611936733594e+20,1.7460962999612093,0.0003,25333035.0
,,,,2230000,,-91.3091854,410.4,2219968,-33142152576.0,1.987679499645228e+20,-1.867393597960472,0.0003,25400414.46875
159,14011,128.03,6044,2230019,-111.64219392,,,2220032,-31654424384.0,1.9398425043717115e+20,1.4461292792111635,0.0003,25416325.21875
159,14013,130.9,6048,2230487,-112.83814972999998,,,2220480,-32268193600.0,1.9859446943220918e+20,0.4363379441201687,0.0003,25452450.0
159,14027,150.36,6052,2232643,-113.4956526,,,2222656,-32074527744.0,1.875973219441558e+20,-0.0608375146985054,0.0003,26055705.15625
159,14030,154.13,6056,2233211,-114.63477711,,,2223168,-32165220544.0,1.9344455817833428e+20,-1.5187340769916773,0.0003,26152262.8125
159,14034,159.28,6060,2233918,-115.47814799,,,2223872,-30735148032.0,1.981985667685674e+20,-1.368464570492506,0.0003,26491967.4375
159,14038,163.3,6064,2234532,-116.46818506,,,2224512,-31774963584.0,1.8169887609335264e+20,-1.861981661990285,0.0003,26784042.4375
159,14051,182.03,6068,2236580,-117.30557363,,,2226560,-29902105280.0,1.8066816723031844e+20,1.4405409917235374,0.0003,26308903.5625
159,14072,214.26,6072,2239981,-117.15738556000001,,,2229952,-29096503104.0,1.726512135737589e+20,1.1305910218507051,0.0003,26611857.8125
,,,,2240000,,-38.8623122,1321.4,,,,,,
159,14078,216.12,6076,2240344,-117.55809683,,,2230336,-29314203680.0,1.78687730734659e+20,-1.7113873548805714,0.0003,26468471.15625
159,14081,217.7,6080,2240801,-117.84563338,,,2230784,-29091677856.0,1.7255623940861906e+20,-0.6347339618951082,0.0003,26291110.375
159,14084,221.29,6084,2241342,-118.85869325000002,,,2231296,-29616069440.0,1.7095457023763834e+20,-2.214483754709363,0.0003,26489692.4375
159,14088,210.1,6088,2241954,-119.47886045000001,,,2231936,-28052604512.0,1.721310351724139e+20,0.4448731653392315,0.0003,26842443.40625
159,14091,213.11,6092,2242479,-120.18292534999999,,,2232448,-28691672736.0,1.7298979367972294e+20,-1.3709218464791775,0.0003,26773603.96875
159,14104,231.65,6096,2244595,-120.67185005999998,,,2234560,-28953982528.0,1.6588318418007386e+20,-2.272050242871046,0.0003,27116918.3125
159,14116,248.03,6100,2246507,-121.41823811000002,,,2236480,-27136125728.0,1.7110408471500135e+20,-1.2783419415354729,0.0003,26858185.3125
159,14128,263.93,6104,2248501,-120.79670780000001,,,2238464,-26743075808.0,1.6011759176949904e+20,-0.09354773908853531,0.0003,26801537.96875
159,14131,265.49,6108,2249027,-121.47865193,,,2239040,-26983223904.0,1.6001862191038438e+20,0.32272701151669025,0.0003,27138669.875
159,14135,267.38,6112,2249661,-121.57925308999998,,,2239616,-26498320832.0,1.7186153195318437e+20,-0.254395080730319,0.0003,27104771.4375
,,,,2250000,,-120.48890740000002,132.6,2240000,-27247538240.0,1.5565994348183237e+20,-1.0671762451529503,0.0003,27158948.1875
159,14138,269.12,6116,2250107,-122.13553425,,,2240064,-26550871552.0,1.503011927760841e+20,-0.1951126866042614,0.0003,27151578.0625
159,14141,252.27,6120,2250519,-121.97720683,,,2240512,-26253962400.0,1.515100039685593e+20,0.07238588109612465,0.0003,27298753.84375
159,14143,235.28,6124,2250892,-121.81268278000002,,,2240896,-26093985216.0,1.531536087191818e+20,0.3135387320071459,0.0003,27263952.5
159,14146,233.74,6128,2251335,-121.6789994,,,2241344,-26190054432.0,1.622922062105118e+20,1.9756598751991987,0.0003,27465993.625
159,14149,234.46,6132,2251887,-122.26303651,,,2241856,-26107003744.0,1.6020642392524718e+20,-0.05741321574896574,0.0003,27435436.71875
159,14153,234.38,6136,2252458,-122.63348998,,,2242432,-26026254688.0,1.5182907049190936e+20,-0.6258104648441076,0.0003,27727587.0
159,14155,234.17,6140,2252915,-122.74689073000002,,,2242880,-25964832096.0,1.6000944188164565e+20,-0.738569313660264,0.0003,28184630.40625
159,14159,234.4,6144,2253459,-122.91911825999998,,,2243456,-26501136704.0,1.5317597876428525e+20,-0.9110997430980206,0.0003,27872582.90625
159,14171,249.46,6148,2255433,-122.81014354999999,,,2245440,-25589959040.0,1.4363063831801679e+20,-0.9480496793985367,0.0003,28061426.875
159,14174,233.3,6152,2255973,-123.45020903999998,,,2245952,-24890197408.0,1.5119870611333474e+20,0.3147613853216171,0.0003,28262670.0625
159,14177,232.38,6156,2256449,-123.0185714,,,2246464,-25370211424.0,1.4195762018824225e+20,-1.6066305749118328,0.0003,28393960.0625
159,14190,246.91,6160,2258609,-121.94746199000001,,,2248576,-25020641088.0,1.4846250999240196e+20,-0.045362383127212524,0.0003,27870805.34375
159,14194,247.81,6164,2259313,-121.84315332,,,2249280,-24210119392.0,1.3697147947333766e+20,0.5608874149620533,0.0003,28179396.65625
,,,,2260000,,-103.29460099999999,102.4,2249984,-24633421856.0,1.3769656588529199e+20,-0.6669563241302967,0.0003,28793917.625
159,14201,238.12,6168,2260392,-121.78362157,,,2250368,-24860190528.0,1.506511889051209e+20,-0.36470038816332817,0.0003,28756788.1875
159,14204,208.98,6172,2260879,-122.80567809,,,2250880,-24532958368.0,1.570603162630231e+20,-1.0928653217852116,0.0003,29095918.71875
159,14217,226.59,6176,2263003,-122.59376073999998,,,2252992,-24641118432.0,1.4427057655665132e+20,-0.32301157154142857,0.0003,28895850.5
159,14230,242.86,6180,2265087,-122.59498444,,,2255040,-23843539552.0,1.3516814736287806e+20,0.043366819620132446,0.0003,28509890.0
159,14244,259.71,6184,2267313,-121.87578234,,,2257280,-22558722512.0,1.2937547150700996e+20,2.7855224795639515,0.0003,28640084.40625
159,14248,260.95,6188,2268049,-121.91344484000001,,,2258048,-23107760704.0,1.2784151740889327e+20,0.6370562110096216,0.0003,28563200.65625
,,,,2270000,,-78.59554,709.4,2259968,-22986422688.0,1.3373415302793842e+20,1.2791391052305698,0.0003,28506944.15625
159,14264,276.83,6192,2270162,-121.98119227,,,2260160,-22600533536.0,1.2120336961294565e+20,0.31121368147432804,0.0003,28385067.34375
159,14268,261.91,6196,2270786,-121.55306107000003,,,2260800,-22088587792.0,1.2909565129529911e+20,2.122405148111284,0.0003,28423402.4375
159,14271,248.16,6200,2271323,-121.30957196000001,,,2261312,-22538717888.0,1.284467012532049e+20,2.3353025279939175,0.0003,28748731.34375
159,14273,232.25,6204,2271726,-121.93680115999997,,,2261696,-22547042720.0,1.2547130555301573e+20,-0.5173758324235678,0.0003,28707687.34375
159,14277,232.63,6208,2272290,-121.56039101999998,,,2262272,-22574385136.0,1.1958124993800516e+20,-0.7440106309950352,0.0003,28842056.84375
159,14288,244.55,6212,2274116,-121.01857652000001,,,2264128,-22233024400.0,1.3070843611651978e+20,-1.8638633210211992,0.0003,28975110.0625
159,14289,241.99,6216,2274306,-120.2086566,,,2264320,-22371719584.0,1.2028290074064978e+20,0.5036423578858376,0.0003,28923424.125
159,14290,240.05,6220,2274524,-119.7632506,,,2264512,-21993498720.0,1.18378043712211e+20,-0.5379363112151623,0.0003,28768654.5
159,14292,238.31,6224,2274723,-119.26295947999999,,,2264704,-22491738448.0,1.2191782642751898e+20,-0.29167973436415195,0.0003,28781599.65625
159,14294,237.38,6228,2275073,-118.61007871,,,2265088,-22030527280.0,1.1657988954560397e+20,-1.9398607946932316,0.0003,28952783.9375
159,14296,234.68,6232,2275355,-117.84300995999997,,,2265344,-21649096784.0,1.154239652060222e+20,0.8643605094403028,0.0003,29036164.6875
159,14298,233.16,6236,2275774,-117.21522044999998,,,2265728,-21905919264.0,1.2742508693188038e+20,0.5198041796684265,0.0003,29150877.84375
159,14310,248.69,6240,2277784,-116.89419655,,,2267776,-21879030368.0,1.2119630586921248e+20,-0.7901487350463867,0.0003,28956546.3125
159,14312,246.82,6244,2278141,-116.72918768,,,2268096,-21136431568.0,1.0966807461117297e+20,-0.23637456633150578,0.0003,28965617.21875
159,14322,242.43,6248,2279676,-116.59623622000001,,,2269632,-21365291904.0,1.1394049119856519e+20,0.80013164319098,0.0003,28509644.15625
159,14323,239.01,6252,2279874,-115.14364257999998,,,2269888,-21064970304.0,1.1790684731693282e+20,-0.25093358289450407,0.0003,28629356.5625
,,,,2280000,,-102.54758419999999,47.6,2269952,-21236843456.0,1.163262976340179e+20,-0.5942402854561806,0.0003,28596099.0625
159,14325,237.1,6256,2280159,-114.70857151999999,,,2270144,-21227579392.0,1.1356567331965344e+20,0.4529501646757126,0.0003,28669808.375
159,14326,217.43,6260,2280352,-114.78532581000002,,,2270336,-20854379264.0,1.1147776856463036e+20,-1.2675980180501938,0.0003,28715271.21875
159,14328,212.33,6264,2280546,-113.80419059,,,2270528,-21527189648.0,1.140527348430867e+20,-2.1397021431475878,0.0003,28790000.03125
159,14329,203.48,6268,2280740,-113.02640657999999,,,2270720,-21648137696.0,1.1485021165750478e+20,-2.206026380881667,0.0003,28811465.1875
159,14330,200.58,6272,2280937,-112.13597126,,,2270912,-20693459968.0,1.0850176971359388e+20,2.519419329240918,0.0003,28957153.1875
159,14332,182.43,6276,2281246,-111.89003536,,,2271232,-21271618672.0,1.1189016245957978e+20,-0.32695863116532564,0.0003,28936595.53125
159,14335,166.54,6280,2281741,-112.05428588999999,,,2271744,-21023215680.0,1.1936862431784154e+20,-1.706932621076703,0.0003,29025087.96875
159,14347,162.66,6284,2283579,-111.58211811999999,,,2273536,-21235137840.0,1.128513149113708e+20,0.29378601908683777,0.0003,28447821.09375
159,14348,157.49,6288,2283798,-111.05928864000002,,,2273792,-20498474976.0,1.0855869101824698e+20,0.7200044486671686,0.0003,28554292.8125
159,14349,138.58,6292,2284020,-110.22693347,,,2273984,-20348344960.0,1.0246941970176305e+20,2.2145472560077906,0.0003,28454015.71875
159,14351,134.65,6296,2284251,-109.81269219999999,,,2274240,-20842748528.0,1.0510063115394089e+20,0.23769213445484638,0.0003,28215943.90625
159,14352,132.03,6300,2284526,-109.53946867,,,2274496,-20776589904.0,1.156175973125718e+20,-0.6785746365785599,0.0003,28365469.34375
159,14355,131.07,6304,2284833,-109.00560984999998,,,2274816,-20793231632.0,1.0667761010412513e+20,-0.8139701224863529,0.0003,28491913.78125
159,14356,127.37,6308,2285027,-108.41572804000002,,,2275008,-20331004928.0,1.1277495582168659e+20,0.5874534547328949,0.0003,28339928.21875
159,14358,112.06,6312,2285322,-108.29703167,,,2275328,-20119070688.0,1.0773709579779834e+20,1.5614000279456377,0.0003,27983004.75
