train/n_updates,train/explained_variance,train/value_loss,train/learning_rate,time/iterations,train/policy_loss,time/fps,train/std,time/time_elapsed,train/entropy_loss,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean
95899,0.6796256899833679,0.01687745563685894,0.0007,35900,-0.06631671637296677,872,0.384695827960968,205,-1.409708023071289,179500,231.36,-106.33841095000001
95999,-8.882755279541016,1.4207735061645508,0.0007,36000,-3.8824493885040283,872,0.3840067386627197,206,-1.4000085592269897,180000,231.32,-106.40458904
96099,-6.3246588706970215,0.3523847460746765,0.0007,36100,-0.3972374498844147,872,0.3845634460449219,206,-1.4010851383209229,180500,231.32,-106.40458904
96199,-0.10851085186004639,0.001730227144435048,0.0007,36200,-0.02528873085975647,872,0.3844044804573059,207,-1.4094680547714233,181000,237.84,-106.7440618
96299,0.1151171326637268,4588.85400390625,0.0007,36300,-75.87652587890625,872,0.38289690017700195,208,-1.3999581336975098,181500,241.86,-106.60245336
96399,-0.771222710609436,0.008732783608138561,0.0007,36400,0.04841150715947151,872,0.3844534158706665,208,-1.4209442138671875,182000,242.12,-106.60749898
96499,0.6774150133132935,0.0006744562997482717,0.0007,36500,0.012877467088401318,872,0.3848831355571747,209,-1.4168182611465454,182500,242.12,-106.60749898
96599,-4.129575729370117,0.0492631196975708,0.0007,36600,0.21023030579090118,872,0.38498929142951965,209,-1.4113308191299438,183000,242.12,-106.60749898
96699,0.6786758303642273,0.06766402721405029,0.0007,36700,0.34391874074935913,872,0.383309006690979,210,-1.3862335681915283,183500,255.12,-107.29463731000001
96799,-0.08072423934936523,0.04486938938498497,0.0007,36800,-0.1098107323050499,872,0.38517001271247864,210,-1.4034807682037354,184000,256.86,-107.34869981000001
96899,-6.926674842834473,0.04249107465147972,0.0007,36900,0.5267204642295837,872,0.38509923219680786,211,-1.3947843313217163,184500,257.63,-107.37268702000001
96999,-3.032177448272705,0.08477619290351868,0.0007,37000,-0.05818973109126091,872,0.3875259459018707,212,-1.412859559059143,185000,257.63,-107.37268702000001
97099,-5.29379415512085,0.4621872007846832,0.0007,37100,-1.0207072496414185,872,0.38653498888015747,212,-1.4079968929290771,185500,267.01,-107.5115214
97199,0.6947914361953735,0.017176156863570213,0.0007,37200,-0.2697988748550415,872,0.38685646653175354,213,-1.4147255420684814,186000,256.29,-106.82764451000001
97299,-0.6901028156280518,0.08226349204778671,0.0007,37300,0.26845782995224,872,0.3873436152935028,213,-1.4205520153045654,186500,248.18,-106.56712972999999
97399,-104.82698059082031,4.768274784088135,0.0007,37400,1.8060051202774048,872,0.3886617422103882,214,-1.4340581893920898,187000,245.31,-105.88051752999999
97499,-8.673245429992676,0.28737184405326843,0.0007,37500,-0.07981304079294205,872,0.38655030727386475,214,-1.3970040082931519,187500,245.7,-105.94153768
97599,0.8219231367111206,0.03707901015877724,0.0007,37600,-0.10986413061618805,872,0.3877011835575104,215,-1.4151010513305664,188000,244.71,-105.81210932999998
97699,0.8532719016075134,0.004675309639424086,0.0007,37700,-0.16310246288776398,872,0.3870980441570282,216,-1.4127877950668335,188500,235.95,-105.79357266000001
97799,0.8056145906448364,0.011604062281548977,0.0007,37800,-0.14925037324428558,872,0.3883530795574188,216,-1.4259257316589355,189000,214.3,-105.57248991
97899,0.9998027086257935,7.451418696291512e-06,0.0007,37900,-0.0017371781868860126,872,0.3900456726551056,217,-1.4403570890426636,189500,182.86,-105.40864791000001
97999,0.9965495467185974,0.0003352055500727147,0.0007,38000,-0.001929973135702312,872,0.39063137769699097,217,-1.4418169260025024,190000,164.1,-105.60184484999999
98099,0.5494344234466553,0.03473688289523125,0.0007,38100,-0.17507290840148926,872,0.38896459341049194,218,-1.4184592962265015,190500,157.08,-105.360941
98199,-16.613943099975586,0.19711191952228546,0.0007,38200,-0.157250314950943,872,0.39145150780677795,218,-1.428599238395691,191000,154.5,-105.34669599
98299,-2.0993947982788086,0.6227409243583679,0.0007,38300,0.9485248923301697,872,0.3933526277542114,219,-1.4427721500396729,191500,141.3,-104.75848454000001
98399,0.9688219428062439,0.005501101724803448,0.0007,38400,0.1099654957652092,872,0.3963069021701813,220,-1.4725614786148071,192000,138.59,-104.84465974999999
98499,0.9985678195953369,0.0007395956781692803,0.0007,38500,0.02023887448012829,872,0.3969517946243286,220,-1.4762852191925049,192500,138.52,-104.94164101000003
98599,-100.82637023925781,3.077747106552124,0.0007,38600,0.4619520306587219,872,0.39758145809173584,221,-1.4828119277954102,193000,140.87,-105.24701504000002
98699,-5.780581474304199,1.5974218845367432,0.0007,38700,-1.7464584112167358,872,0.3996933400630951,221,-1.501475214958191,193500,142.32,-105.04077365
98799,0.9834513664245605,0.0010261579882353544,0.0007,38800,0.03158854320645332,872,0.4010196626186371,222,-1.5127832889556885,194000,140.75,-105.04980198
98899,-6.312057971954346,0.7167373299598694,0.0007,38900,0.8548194766044617,872,0.4008670747280121,223,-1.508278727531433,194500,130.67,-105.14094438000001
98999,-9.205300331115723,0.31107816100120544,0.0007,39000,0.7118136286735535,872,0.4029157757759094,223,-1.5227466821670532,195000,116.46,-104.45799115
99099,0.8870914578437805,0.007201774511486292,0.0007,39100,0.14473533630371094,872,0.4033830761909485,224,-1.523328185081482,195500,114.68,-104.45128596999999
99199,0.9631717801094055,0.010797928087413311,0.0007,39200,0.19009248912334442,872,0.40640515089035034,224,-1.5337508916854858,196000,102.48,-104.53530719999999
99299,0.8906269073486328,0.0011791407596319914,0.0007,39300,0.07225433737039566,872,0.4073299169540405,225,-1.535569190979004,196500,101.89,-104.54029753
99399,-123.22222900390625,0.032231640070676804,0.0007,39400,0.2987998127937317,872,0.406673401594162,225,-1.5310138463974,197000,105.06,-104.93705299
99499,-18.485851287841797,0.4720171093940735,0.0007,39500,1.2175281047821045,872,0.4050906002521515,226,-1.5173320770263672,197500,107.85,-105.22729557000002
99599,0.9967554807662964,0.00033187406370416284,0.0007,39600,0.0077229454182088375,872,0.4040595591068268,226,-1.4999650716781616,198000,107.93,-105.39818645000003
99699,-1.1980609893798828,0.005050176754593849,0.0007,39700,0.04342438653111458,872,0.4030836224555969,227,-1.4867082834243774,198500,107.11,-105.51144153000001
99799,-40.99055480957031,0.21527419984340668,0.0007,39800,-0.6023460626602173,872,0.40550756454467773,227,-1.5020623207092285,199000,111.61,-105.91320594999998
99899,-32.73883056640625,0.10049811750650406,0.0007,39900,0.32106271386146545,872,0.40417155623435974,228,-1.4738448858261108,199500,114.15,-106.04560998
99999,0.41730207204818726,0.058496471494436264,0.0007,40000,0.3776831328868866,873,0.4041730463504791,229,-1.4662959575653076,200000,116.45,-106.17293074000001
100099,-12.7750825881958,0.1829531043767929,0.0007,40100,-0.07620958238840103,873,0.4049813151359558,229,-1.4766758680343628,200500,115.93,-106.06684545000002
100199,0.036432504653930664,4.82796158607357e-09,0.0007,40200,-0.00010878724424401298,873,0.40559786558151245,230,-1.4779800176620483,201000,115.93,-106.06684545000002
100299,0.3333333134651184,1.000444171950221e-11,0.0007,40300,-7.227253718156135e-06,873,0.4055972099304199,230,-1.477975606918335,201500,115.93,-106.06684545000002
100399,-15.850824356079102,0.19213443994522095,0.0007,40400,-0.4511612355709076,873,0.40386396646499634,231,-1.457525610923767,202000,130.83,-106.52665933000002
100499,nan,0.0,0.0007,40500,-0.0,873,0.40275341272354126,231,-1.457322359085083,202500,130.83,-106.52665933000002
100599,nan,0.0,0.0007,40600,-0.0,873,0.40275341272354126,232,-1.457322359085083,203000,130.83,-106.52665933000002
100699,nan,0.0,0.0007,40700,-0.0,873,0.40275365114212036,232,-1.4573249816894531,203500,130.83,-106.52665933000002
100799,0.0,9.307037544203922e-06,0.0007,40800,0.003396992338821292,873,0.4016478657722473,233,-1.4478622674942017,204000,146.05,-107.16388332000002
100899,nan,1.4551915445207286e-12,0.0007,40900,2.058839299934334e-06,874,0.4055539071559906,233,-1.476082682609558,204500,146.05,-107.16388332000002
100999,0.533333420753479,1.8189894035458565e-12,0.0007,41000,-4.929686951982148e-07,874,0.40555429458618164,234,-1.4760851860046387,205000,146.05,-107.16388332000002
101099,-5.240263938903809,0.01809847168624401,0.0007,41100,0.33887338638305664,874,0.40188542008399963,235,-1.4390692710876465,205500,161.22,-107.72770782000003
101199,0.0,6.366462912410498e-12,0.0007,41200,-2.5697970613691723e-06,874,0.4041390120983124,235,-1.4615980386734009,206000,161.22,-107.72770782000003
101299,nan,0.0,0.0007,41300,2.1604920164008945e-07,874,0.4041386842727661,236,-1.4615954160690308,206500,161.22,-107.72770782000003
101399,0.09473687410354614,2.8921932557213204e-11,0.0007,41400,-1.7485615899204277e-05,874,0.40272921323776245,236,-1.4534658193588257,207000,175.8,-108.16792079000003
101499,-33.58139419555664,0.06446880102157593,0.0007,41500,-0.27565866708755493,874,0.4027889370918274,237,-1.4451440572738647,207500,175.8,-108.16792079000003
101599,0.7658886909484863,0.035869549959897995,0.0007,41600,-0.12820857763290405,874,0.4031926393508911,237,-1.4626744985580444,208000,183.53,-108.92559216000001
101699,-3.293616771697998,0.0321454219520092,0.0007,41700,-0.27902889251708984,874,0.4051205515861511,238,-1.4838775396347046,208500,183.88,-109.08595113000003
101799,0.39408308267593384,0.01819099672138691,0.0007,41800,0.15763258934020996,874,0.40340936183929443,238,-1.474185824394226,209000,184.64,-108.98707200000003
101899,0.5333560705184937,0.09369437396526337,0.0007,41900,0.3403798043727875,874,0.40401458740234375,239,-1.4714548587799072,209500,186.18,-109.30320853
101999,-6.40180778503418,0.0059500569477677345,0.0007,42000,0.0037044286727905273,874,0.40360382199287415,240,-1.4656263589859009,210000,186.46,-109.36634828
102099,-9.279704093933105,0.0660490021109581,0.0007,42100,0.7377929091453552,874,0.4049321115016937,240,-1.4788633584976196,210500,192.69,-109.66693704
102199,-0.019546985626220703,0.2935853600502014,0.0007,42200,-1.1785019636154175,874,0.4031745195388794,241,-1.4723211526870728,211000,197.97,-110.01744013999998
102299,-27.94035530090332,0.09938549250364304,0.0007,42300,0.09356179088354111,874,0.4032449722290039,241,-1.468911051750183,211500,200.27,-110.30593532999997
102399,0.9547460675239563,0.004896970000118017,0.0007,42400,0.17412018775939941,874,0.40110325813293457,242,-1.4476921558380127,212000,203.95,-110.55918088
102499,0.9536789059638977,0.009138385765254498,0.0007,42500,0.04206673428416252,874,0.4021695852279663,243,-1.465198040008545,212500,203.42,-110.69781864999999
102599,-16.23247528076172,0.17096219956874847,0.0007,42600,-0.21209023892879486,874,0.40059733390808105,243,-1.4545608758926392,213000,203.25,-110.70289819999998
102699,-4.335249423980713,0.5741173028945923,0.0007,42700,-0.17749081552028656,874,0.39886629581451416,244,-1.4445089101791382,213500,207.39,-110.85097345
102799,-115.6257553100586,0.02454316057264805,0.0007,42800,-0.16873648762702942,874,0.3992615342140198,244,-1.4462512731552124,214000,210.78,-110.96630617000001
102899,-12.559086799621582,0.013401609845459461,0.0007,42900,-0.13566277921199799,874,0.39762061834335327,245,-1.4311550855636597,214500,218.38,-111.44065453000003
102999,-100.69226837158203,1.1090091466903687,0.0007,43000,0.1665361225605011,874,0.3949524164199829,245,-1.408287763595581,215000,221.94,-111.55697446000002
103099,0.5112791657447815,0.138539656996727,0.0007,43100,0.3220182955265045,874,0.39713770151138306,246,-1.4275825023651123,215500,219.01,-111.28228649
103199,0.6631010174751282,0.026096859946846962,0.0007,43200,0.340884268283844,874,0.39633098244667053,247,-1.4109357595443726,216000,216.3,-111.10550718999998
103299,0.3656884431838989,0.19853989779949188,0.0007,43300,1.2378939390182495,874,0.39402297139167786,247,-1.3897018432617188,216500,217.32,-110.97499528
103399,0.9024935960769653,0.020954160019755363,0.0007,43400,-0.2909262180328369,874,0.3928680419921875,248,-1.3771198987960815,217000,216.42,-111.33864103
103499,-0.0420149564743042,0.555850625038147,0.0007,43500,0.8611616492271423,874,0.39352893829345703,248,-1.3811219930648804,217500,216.44,-111.15974776999998
103599,-3.7363009452819824,0.5875194668769836,0.0007,43600,0.6630671620368958,874,0.3931933641433716,249,-1.3760746717453003,218000,219.46,-111.28480564
103699,0.40987855195999146,0.04608173295855522,0.0007,43700,0.06246577575802803,874,0.3938540518283844,249,-1.3821109533309937,218500,213.58,-110.87074525999998
103799,-7.914335250854492,0.07458711415529251,0.0007,43800,0.23736314475536346,874,0.3922423720359802,250,-1.3681800365447998,219000,213.63,-110.64910339999999
103899,-9.858619689941406,0.026842186227440834,0.0007,43900,0.06210954114794731,874,0.39186525344848633,251,-1.3708099126815796,219500,214.5,-110.40890439
103999,0.5272026658058167,0.033360280096530914,0.0007,44000,-0.3926955461502075,874,0.3912390470504761,251,-1.3667291402816772,220000,217.2,-110.39950229
104099,-16.359699249267578,0.03739368915557861,0.0007,44100,-0.02795262448489666,874,0.39082130789756775,252,-1.356239676475525,220500,209.98,-109.95483691999999
104199,0.4560547471046448,0.41556844115257263,0.0007,44200,-1.290390968322754,874,0.390817791223526,252,-1.3678392171859741,221000,210.61,-109.96359624
104299,-25.63959312438965,0.08764433115720749,0.0007,44300,-0.2126842588186264,874,0.39058274030685425,253,-1.361943006515503,221500,211.36,-109.91406492000002
104399,-3.652864456176758,0.02874126471579075,0.0007,44400,-0.17530833184719086,874,0.3919139504432678,253,-1.3851728439331055,222000,211.36,-109.91406492000002
104499,-2.111675977706909,0.12761974334716797,0.0007,44500,0.4638892710208893,874,0.3927292227745056,254,-1.394407033920288,222500,221.19,-110.34589069000002
104599,-100.00094604492188,1.1233824491500854,0.0007,44600,-1.1483814716339111,874,0.39256203174591064,255,-1.390520453453064,223000,221.19,-110.34589069000002
104699,-0.805577278137207,0.06876237690448761,0.0007,44700,-0.05028983950614929,874,0.39238062500953674,255,-1.3839328289031982,223500,221.19,-110.34589069000002
104799,-0.14157414436340332,0.005335142370313406,0.0007,44800,0.07552223652601242,874,0.3932366371154785,256,-1.3966277837753296,224000,233.55,-111.31039540999998
104899,-0.9879734516143799,0.00011290521797491238,0.0007,44900,-0.01972714066505432,874,0.39201122522354126,256,-1.389688491821289,224500,233.55,-111.31039540999998
104999,-2.828360080718994,0.0003759638930205256,0.0007,45000,-0.033406175673007965,874,0.39329099655151367,257,-1.4042656421661377,225000,233.55,-111.31039540999998
105099,0.8915810585021973,0.011190712451934814,0.0007,45100,-0.0007856533047743142,874,0.3907908499240875,257,-1.379279375076294,225500,203.37,-110.67140821999999
105199,0.8001706600189209,0.0009003057493828237,0.0007,45200,-0.010830484330654144,874,0.38984501361846924,258,-1.375666618347168,226000,180.79,-109.72882421000003
105299,-10.895797729492188,0.030632121488451958,0.0007,45300,-0.01580801047384739,874,0.3901820182800293,259,-1.3792179822921753,226500,183.35,-109.75751289
105399,-15.863809585571289,0.17536132037639618,0.0007,45400,-0.5312510132789612,874,0.3934924304485321,259,-1.3969676494598389,227000,188.33,-109.86994004
105499,0.9943774938583374,0.03388465195894241,0.0007,45500,0.4240860641002655,874,0.39392638206481934,260,-1.4038218259811401,227500,186.47,-109.97200896
105599,-20.64542579650879,0.16772231459617615,0.0007,45600,-0.0988268181681633,874,0.39352092146873474,260,-1.4063847064971924,228000,186.37,-109.98653657999999
105699,-0.7208340167999268,0.03989962488412857,0.0007,45700,0.302762895822525,874,0.3949684202671051,261,-1.4195709228515625,228500,186.37,-109.98653657999999
105799,-18.611125946044922,0.19902758300304413,0.0007,45800,-0.6110755801200867,874,0.3953731954097748,261,-1.4216258525848389,229000,196.92,-110.45077217
105899,-13.760549545288086,0.5905253291130066,0.0007,45900,-0.8376807570457458,874,0.39466097950935364,262,-1.4168192148208618,229500,196.92,-110.45077217
105999,-0.3400219678878784,0.022296585142612457,0.0007,46000,-0.12622323632240295,874,0.3953034281730652,263,-1.4151500463485718,230000,196.92,-110.45077217
106099,-2.94321346282959,0.036718882620334625,0.0007,46100,-0.31048783659935,874,0.39249473810195923,263,-1.3999546766281128,230500,212.01,-110.21743481000001
106199,0.580207109451294,0.05032562091946602,0.0007,46200,-0.2946701943874359,874,0.3933052718639374,264,-1.4118880033493042,231000,212.01,-110.21743481000001
106299,-13.481851577758789,0.5284907221794128,0.0007,46300,0.4336763918399811,874,0.39623135328292847,264,-1.4357874393463135,231500,212.01,-110.21743481000001
106399,0.31285256147384644,0.4780566692352295,0.0007,46400,-0.9374739527702332,874,0.39490237832069397,265,-1.4111651182174683,232000,227.06,-109.93374105000001
106499,-2.8268868923187256,0.011727888137102127,0.0007,46500,0.14516691863536835,874,0.39654892683029175,265,-1.4204548597335815,232500,228.6,-109.87050187000001
106599,-27.12291145324707,0.0593496672809124,0.0007,46600,-0.44144749641418457,874,0.39634019136428833,266,-1.4178340435028076,233000,225.37,-109.69726789000002
106699,-2.0689868927001953,0.12407952547073364,0.0007,46700,-0.3229525089263916,874,0.39605724811553955,267,-1.4188169240951538,233500,225.44,-109.53182062
106799,-2.1231327056884766,0.050537239760160446,0.0007,46800,-0.3076460063457489,874,0.39704176783561707,267,-1.4427257776260376,234000,224.61,-109.25875782000003
106899,-0.6967794895172119,0.01273135095834732,0.0007,46900,-0.12779849767684937,874,0.39663976430892944,268,-1.4424680471420288,234500,224.61,-109.25875782000003
106999,0.5177620649337769,0.17541982233524323,0.0007,47000,-0.5474442839622498,874,0.39652734994888306,268,-1.443540096282959,235000,228.75,-109.50803304000003
107099,0.8198580741882324,1.8178123235702515,0.0007,47100,0.5356017351150513,874,0.3949454426765442,269,-1.431372046470642,235500,230.16,-109.44740251000002
107199,0.876370370388031,0.4481199383735657,0.0007,47200,-0.7061307430267334,874,0.39714109897613525,269,-1.4352798461914062,236000,215.6,-108.87815591
107299,-1.469672441482544,0.10472186654806137,0.0007,47300,0.6821363568305969,874,0.39503854513168335,270,-1.4220565557479858,236500,213.81,-108.98549476
107399,-1.8335118293762207,0.03142235800623894,0.0007,47400,-0.2107304334640503,874,0.3974881172180176,271,-1.4471540451049805,237000,215.63,-109.15538925000001
107499,-7.351387977600098,1.3639386892318726,0.0007,47500,-1.3608745336532593,874,0.39671948552131653,271,-1.4400711059570312,237500,218.51,-109.24819361000002
107599,-1.0397639274597168,0.12323862314224243,0.0007,47600,-0.30696749687194824,874,0.3970267176628113,272,-1.4454656839370728,238000,220.3,-109.35934616000003
107699,0.8504917025566101,0.10472016781568527,0.0007,47700,0.26294925808906555,874,0.39678439497947693,272,-1.431638240814209,238500,221.15,-109.24863557999998
107799,-2.5511579513549805,0.049979738891124725,0.0007,47800,-0.4096349775791168,874,0.39535075426101685,273,-1.4283900260925293,239000,221.76,-109.15703538999998
107899,-0.3932685852050781,0.008790857158601284,0.0007,47900,-0.1221020370721817,874,0.395713210105896,273,-1.4357740879058838,239500,221.76,-109.15703538999998
107999,-110.3248519897461,1.4729126691818237,0.0007,48000,-0.8086250424385071,874,0.3944588005542755,274,-1.4212688207626343,240000,232.2,-109.58333780000001
108099,-9.888041496276855,1.4707573652267456,0.0007,48100,-0.4423018991947174,874,0.3942264914512634,275,-1.4158881902694702,240500,233.99,-109.48868116000001
108199,-0.5306806564331055,0.008991111069917679,0.0007,48200,-0.13755108416080475,874,0.3924015760421753,275,-1.411371111869812,241000,238.76,-109.56907952
108299,-1.6635236740112305,0.030139649286866188,0.0007,48300,-0.38019686937332153,874,0.3907011151313782,276,-1.389203667640686,241500,240.02,-109.52163224000002
108399,0.8012094497680664,0.13763384521007538,0.0007,48400,-0.3352509140968323,874,0.38908663392066956,276,-1.37152099609375,242000,244.62,-109.70026946000002
108499,-0.5393210649490356,0.027181267738342285,0.0007,48500,0.2932432293891907,874,0.3872746229171753,277,-1.3562359809875488,242500,242.08,-110.10972079000001
108599,0.2983359098434448,0.12860792875289917,0.0007,48600,0.15828561782836914,874,0.3898075819015503,277,-1.3759621381759644,243000,248.66,-110.33887307000003
108699,-1.529003381729126,0.024431223049759865,0.0007,48700,-0.14561587572097778,874,0.386801540851593,278,-1.3481501340866089,243500,248.66,-110.33887307000003
108799,-0.718989372253418,0.0548858717083931,0.0007,48800,-0.2861594259738922,874,0.3878684937953949,279,-1.3602845668792725,244000,248.66,-110.33887307000003
108899,0.05917000770568848,0.002426017075777054,0.0007,48900,0.02101643569767475,874,0.3880907893180847,279,-1.3662948608398438,244500,248.66,-110.33887307000003
108999,-12.059925079345703,0.14662621915340424,0.0007,49000,-0.6727129817008972,874,0.38575905561447144,280,-1.3559095859527588,245000,264.04,-109.95978770000002
109099,-8.146247863769531,0.04781464859843254,0.0007,49100,0.12722526490688324,874,0.38487929105758667,280,-1.3513692617416382,245500,270.39,-110.14700369
109199,0.47320085763931274,0.0030888088513165712,0.0007,49200,-0.031988825649023056,874,0.3838047385215759,281,-1.3415063619613647,246000,270.39,-110.14700369
109299,-0.7048141956329346,0.04829026386141777,0.0007,49300,0.2604125142097473,874,0.38358572125434875,281,-1.3329514265060425,246500,270.39,-110.14700369
109399,-10.065142631530762,0.09126356989145279,0.0007,49400,0.40620478987693787,874,0.3829059600830078,282,-1.3284902572631836,247000,282.13,-110.71225391
109499,-7.497669219970703,0.013311798684298992,0.0007,49500,-0.1284417361021042,874,0.3831135630607605,283,-1.3307675123214722,247500,282.13,-110.71225391
109599,-4.968875885009766,0.3409941792488098,0.0007,49600,0.8087021708488464,874,0.3823251724243164,283,-1.325240969657898,248000,295.0,-111.38979438
109699,0.26954543590545654,0.003522827522829175,0.0007,49700,0.04184168949723244,874,0.3805200159549713,284,-1.3057259321212769,248500,295.0,-111.38979438
109799,-0.2834799289703369,0.029443923383951187,0.0007,49800,-0.09290745109319687,874,0.38233184814453125,284,-1.3214778900146484,249000,300.72,-111.73320377999998
109899,-2.580108165740967,0.036442261189222336,0.0007,49900,0.3702184855937958,874,0.38341784477233887,285,-1.3269190788269043,249500,306.91,-112.12984431
109999,nan,1.4551915445207286e-12,0.0007,50000,8.413658179051708e-07,874,0.38365066051483154,285,-1.330470323562622,250000,306.91,-112.12984431
110099,-0.48000001907348633,3.2014214196296464e-11,0.0007,50100,-5.566730578721035e-06,874,0.38372066617012024,286,-1.3310085535049438,250500,306.91,-112.12984431
110199,0.8945304155349731,0.14116588234901428,0.0007,50200,0.5796758532524109,874,0.38384801149368286,287,-1.3395944833755493,251000,320.78,-112.65918409999999
110299,-0.8444888591766357,0.005693062674254179,0.0007,50300,-0.02141997031867504,874,0.38306307792663574,287,-1.3423466682434082,251500,320.78,-112.65918409999999
110399,-0.1589897871017456,0.1378062218427658,0.0007,50400,-0.5764719843864441,874,0.37948137521743774,288,-1.3112080097198486,252000,327.49,-113.19747574999998
110499,-10.824031829833984,0.12145698070526123,0.0007,50500,0.21922694146633148,874,0.3787654638290405,288,-1.3045382499694824,252500,324.9,-113.25546687999999
110599,0.8605459928512573,0.010623390786349773,0.0007,50600,0.015248584561049938,874,0.3771543502807617,289,-1.2881395816802979,253000,331.15,-113.64567271
110699,0.9891406893730164,0.05866413190960884,0.0007,50700,-0.09566684812307358,874,0.377219021320343,289,-1.2904049158096313,253500,334.19,-113.82856549999998
110799,0.6385268568992615,0.0491049587726593,0.0007,50800,0.24342159926891327,874,0.3778049349784851,290,-1.29707932472229,254000,335.54,-114.16289655
110899,-18.17340087890625,0.08655353635549545,0.0007,50900,-0.4826022684574127,874,0.38027653098106384,291,-1.3324702978134155,254500,332.91,-114.07889969
110999,0.6601308584213257,0.008075450547039509,0.0007,51000,0.06429605185985565,874,0.38177013397216797,291,-1.3428438901901245,255000,328.66,-114.12244066000001
111099,-15.144449234008789,2.165266752243042,0.0007,51100,-1.0626678466796875,874,0.3800645172595978,292,-1.3240184783935547,255500,319.64,-113.36539939000001
111199,0.37892359495162964,0.0048606861382722855,0.0007,51200,0.06394709646701813,874,0.37775611877441406,292,-1.2958430051803589,256000,323.13,-113.48607394000003
111299,-15.588479995727539,0.07165416330099106,0.0007,51300,-0.2594344913959503,874,0.3769238591194153,293,-1.2976375818252563,256500,323.13,-113.48607394000003
111399,0.25714290142059326,6.366462912410498e-12,0.0007,51400,-3.7732721125394164e-07,874,0.375686913728714,294,-1.2847200632095337,257000,323.13,-113.48607394000003
111499,-1.2000000476837158,1.3824319293476162e-11,0.0007,51500,3.892740551236784e-06,874,0.3756921887397766,294,-1.2847740650177002,257500,323.13,-113.48607394000003
111599,-1.1598942279815674,0.04655573517084122,0.0007,51600,-0.11182139068841934,874,0.37407058477401733,295,-1.2676820755004883,258000,325.7,-112.90226417
111699,-9.340420722961426,0.02760782651603222,0.0007,51700,0.014157495461404324,874,0.3736790716648102,295,-1.269673228263855,258500,325.7,-112.90226417
111799,-26.05055809020996,0.08734112977981567,0.0007,51800,-0.17330500483512878,874,0.3730621337890625,296,-1.269708275794983,259000,325.7,-112.90226417
111899,-0.2421269416809082,0.07851491868495941,0.0007,51900,0.13881197571754456,874,0.3735395669937134,296,-1.270885705947876,259500,340.58,-113.47660771999999
111999,-0.7053478956222534,0.013856920413672924,0.0007,52000,0.00634109228849411,874,0.3725384473800659,297,-1.2553991079330444,260000,340.58,-113.47660771999999
112099,-1.2472038269042969,0.014481782913208008,0.0007,52100,-0.05835941433906555,874,0.3738137483596802,298,-1.2846364974975586,260500,340.58,-113.47660771999999
112199,-2.639286756515503,0.11126458644866943,0.0007,52200,-1.093794345855713,874,0.3746528625488281,298,-1.2998062372207642,261000,354.84,-113.08626245
112299,-18.30718994140625,0.1271142214536667,0.0007,52300,-0.08128167688846588,874,0.37520039081573486,299,-1.2953532934188843,261500,354.84,-113.08626245
112399,0.548534631729126,0.0019441969925537705,0.0007,52400,0.05571084842085838,874,0.3748084306716919,299,-1.2771520614624023,262000,356.8,-113.03004669999997
112499,-7.907035827636719,0.24500320851802826,0.0007,52500,0.3315694034099579,874,0.3764215111732483,300,-1.2870457172393799,262500,361.99,-113.27522416999999
112599,-6.457363128662109,0.018393248319625854,0.0007,52600,-0.03810107707977295,874,0.3760881721973419,300,-1.276406168937683,263000,360.56,-113.18254380999997
112699,-11.59781551361084,0.02801678143441677,0.0007,52700,-0.3197997510433197,874,0.3751026391983032,301,-1.2669318914413452,263500,361.93,-113.26029231999999
112799,-5.101271152496338,0.2620713412761688,0.0007,52800,0.24648098647594452,874,0.37744030356407166,302,-1.2936652898788452,264000,363.32,-113.11096020999997
112899,0.631142258644104,0.32278355956077576,0.0007,52900,-0.7182093858718872,874,0.37561145424842834,302,-1.2718294858932495,264500,354.1,-112.59960389
112999,-11.551183700561523,0.17521634697914124,0.0007,53000,0.385555237531662,874,0.3780067563056946,303,-1.2852201461791992,265000,325.76,-113.20170939000002
113099,-0.045532822608947754,0.0856163278222084,0.0007,53100,0.20934951305389404,873,0.37684300541877747,303,-1.2742750644683838,265500,318.77,-112.84489658000001
113199,-1.405771255493164,0.233814999461174,0.0007,53200,-0.012174463830888271,873,0.37695831060409546,304,-1.2757065296173096,266000,311.58,-112.6099316
113299,-1.706979751586914,0.008098536171019077,0.0007,53300,-0.019539201632142067,873,0.37799015641212463,304,-1.2823179960250854,266500,313.69,-112.45549663
113399,0.38024890422821045,0.02248166687786579,0.0007,53400,0.21864257752895355,873,0.37649479508399963,305,-1.2678879499435425,267000,318.51,-112.43982318
113499,-1.069199562072754,0.057234641164541245,0.0007,53500,-0.30020004510879517,873,0.3752654492855072,306,-1.2559645175933838,267500,318.89,-112.28146708000003
113599,-8.390035629272461,0.16950277984142303,0.0007,53600,0.26963743567466736,873,0.3746322691440582,306,-1.2557276487350464,268000,318.89,-112.28146708000003
113699,-2.6358416080474854,0.14129269123077393,0.0007,53700,0.4690399169921875,873,0.377622127532959,307,-1.282512903213501,268500,318.89,-112.28146708000003
113799,-0.01905345916748047,0.015800615772604942,0.0007,53800,0.09314895421266556,873,0.37774455547332764,307,-1.2790378332138062,269000,332.6,-111.77753009
113899,-13.46263599395752,0.06579100340604782,0.0007,53900,-0.1910262554883957,873,0.3785409927368164,308,-1.295339584350586,269500,332.6,-111.77753009
